Comisión Nacional del Agua
Subdirección General Técnica
Estación: Xalapa
Clave: C30135
Estado: Veracruz de Ignacio de la Llave
Municipio: Xalapa

Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm)
2013/09/17,18.50,19.50,21.00,18.00,0.12
2013/09/18,13.20,21.00,24.00,18.00,10.79
2013/09/19,88.00,20.50,24.00,17.00,0.26
2013/09/20,5.30,20.75,23.50,18.00,4.66
2013/09/21,56.20,21.50,26.00,17.00,0.98
2013/09/22,18.70,19.50,22.00,17.00,0.22
2013/09/23,0.80,20.50,24.00,17.00,0.41
2013/09/24,2.40,21.00,26.00,16.00,4.40
2013/09/25,39.60,22.00,27.00,17.00,0.19
2013/09/26,0.00,21.50,26.00,17.00,0.38
2013/09/27,0.00,21.50,26.00,17.00,0.34
2013/09/28,0.00,20.50,26.00,15.00,0.18
2013/09/29,0.00,20.50,26.00,15.00,0.93
2013/09/30,0.00,21.00,27.00,15.00,0.43
2013/10/01,0.00,20.75,26.50,15.00,0.58
2013/10/02,0.00,20.50,26.00,15.00,0.82
2013/10/03,0.00,18.50,24.00,13.00,0.13
2013/10/04,3.40,19.50,25.00,14.00,6.31
2013/10/05,0.00,21.25,27.50,15.00,0.44
2013/10/06,33.50,21.00,26.00,16.00,0.48
2013/10/07,6.30,18.50,21.00,16.00,6.25
2013/10/08,0.50,17.50,19.00,16.00,1.67
2013/10/09,0.00,19.50,23.00,16.00,0.22
2013/10/10,0.00,19.00,22.00,16.00,2.77
2013/10/11,0.00,20.50,24.00,17.00,0.25
2013/10/12,0.00,20.50,24.00,17.00,0.22
2013/10/13,0.00,20.50,25.00,16.00,0.43
2013/10/14,0.00,19.00,24.00,14.00,1.36
2013/10/15,7.10,18.50,23.00,14.00,7.26
2013/10/16,0.00,21.00,28.00,14.00,0.36
2013/10/17,0.00,19.50,24.00,15.00,2.05
2013/10/18,0.00,21.00,25.00,17.00,0.55
2013/10/19,25.00,19.50,23.00,16.00,2.43
2013/10/20,14.20,19.50,23.00,16.00,11.63
2013/10/21,0.00,21.00,25.00,17.00,0.69
2013/10/22,24.30,20.00,24.00,16.00,0.26
2013/10/23,24.30,20.00,24.00,16.00,0.18
2013/10/24,0.00,18.50,21.00,16.00,0.28
2013/10/25,0.80,19.00,23.00,15.00,1.95
2013/10/26,5.20,17.50,19.50,15.50,7.25
2013/10/27,15.60,20.25,24.50,16.00,0.54
2013/10/28,1.50,19.50,23.00,16.00,0.39
2013/10/29,0.30,19.50,23.00,16.00,0.35
2013/10/30,0.10,20.00,23.00,17.00,0.54
2013/10/31,0.80,21.00,26.00,16.00,0.75
2013/11/01,1.00,21.50,27.00,16.00,2.80
2013/11/02,5.10,17.50,23.00,12.00,4.12
2013/11/03,2.40,15.50,17.00,14.00,6.10
2013/11/04,0.80,17.50,22.00,13.00,0.56
2013/11/05,0.00,17.50,22.00,13.00,0.19
2013/11/06,0.00,17.00,22.00,12.00,0.56
2013/11/07,0.10,18.00,23.00,13.00,0.43
2013/11/08,19.10,18.00,20.00,16.00,0.59
2013/11/09,0.70,15.50,18.00,13.00,2.47
2013/11/10,0.30,18.00,20.00,16.00,0.56
2013/11/11,2.20,17.50,22.00,13.00,2.19
2013/11/12,0.90,18.50,23.00,14.00,1.23
2013/11/13,0.00,16.50,17.00,16.00,0.31
2013/11/14,0.70,15.00,18.00,12.00,5.13
2013/11/15,0.20,17.00,22.00,12.00,0.35
2013/11/16,0.00,18.50,24.00,13.00,0.34
2013/11/17,0.00,20.25,26.00,14.50,0.50
2013/11/18,57.50,18.50,23.00,14.00,0.61
2013/11/19,8.20,18.50,21.00,16.00,11.27
2013/11/20,0.00,19.00,22.00,16.00,0.21
2013/11/21,1.40,19.00,24.00,14.00,1.32
2013/11/22,0.00,18.00,22.00,14.00,0.63
2013/11/23,0.00,17.50,21.00,14.00,0.12
2013/11/24,1.30,17.00,19.00,15.00,3.03
2013/11/25,0.00,17.00,22.00,12.00,0.21
2013/11/26,9.70,14.50,16.00,13.00,13.31
2013/11/27,4.00,10.00,11.00,9.00,4.06
2013/11/28,0.00,10.00,13.00,7.00,0.24
2013/11/29,1.90,13.00,17.00,9.00,1.26
2013/11/30,4.30,14.00,17.00,11.00,5.19
2013/12/01,0.00,14.00,17.00,11.00,0.35
2013/12/02,0.00,15.00,22.00,8.00,0.13
2013/12/03,0.00,18.50,29.00,8.00,0.90
2013/12/04,0.00,20.50,29.00,12.00,0.34
2013/12/05,0.00,21.00,28.00,14.00,0.77
2013/12/06,0.00,19.00,25.00,13.00,2.21
2013/12/07,2.30,16.25,19.50,13.00,3.72
2013/12/08,0.00,16.75,22.00,11.50,0.32
2013/12/09,0.00,18.25,24.00,12.50,0.24
2013/12/10,1.30,16.50,19.00,14.00,3.57
2013/12/11,0.00,16.50,20.00,13.00,0.55
2013/12/12,1.40,15.00,18.00,12.00,3.80
2013/12/13,0.00,14.50,17.00,12.00,0.49
2013/12/14,0.90,20.00,28.00,12.00,0.16
2013/12/15,3.40,15.00,17.00,13.00,7.91
2013/12/16,0.20,11.50,14.00,9.00,0.20
2013/12/17,0.70,13.50,16.00,11.00,0.30
2013/12/18,1.50,13.00,15.00,11.00,1.70
2013/12/19,0.00,16.00,21.00,11.00,0.37
2013/12/20,0.00,18.75,26.00,11.50,0.56
2013/12/21,0.00,20.25,27.00,13.50,0.52
2013/12/22,0.00,20.50,27.00,14.00,0.33
2013/12/23,0.00,18.00,20.00,16.00,2.79
2013/12/24,0.00,12.50,14.00,11.00,3.18
2013/12/25,7.30,15.00,19.00,11.00,5.91
2013/12/26,6.90,14.00,16.00,12.00,9.14
2013/12/27,0.00,15.00,17.00,13.00,0.35
2013/12/28,5.90,14.00,15.00,13.00,6.91
2013/12/29,0.00,14.50,17.00,12.00,0.19
2013/12/30,0.00,15.00,19.00,11.00,0.18
2013/12/31,0.00,16.50,21.00,12.00,0.35
2014/01/01,0.00,15.75,19.00,12.50,2.23
2014/01/02,0.00,17.50,24.00,11.00,1.38
2014/01/03,2.10,15.50,19.00,12.00,5.67
2014/01/04,0.00,14.00,21.00,7.00,0.32
2014/01/05,0.50,15.50,24.00,7.00,3.17
2014/01/06,1.50,10.50,13.00,8.00,4.95
2014/01/07,2.00,9.50,11.00,8.00,1.19
2014/01/08,0.00,11.50,16.00,7.00,1.03
2014/01/09,0.00,13.00,19.00,7.00,0.53
2014/01/10,0.00,16.00,23.00,9.00,3.36
2014/01/11,0.00,17.50,24.00,11.00,1.72
2014/01/12,0.00,15.75,21.00,10.50,3.93
2014/01/13,0.90,17.50,23.00,12.00,3.83
2014/01/14,0.10,15.50,19.00,12.00,3.55
2014/01/15,0.00,13.50,16.00,11.00,4.30
2014/01/16,0.00,9.50,13.00,6.00,3.45
2014/01/17,0.00,10.50,15.00,6.00,1.15
2014/01/18,0.00,11.50,17.00,6.00,1.26
2014/01/19,0.00,11.50,17.00,6.00,3.12
2014/01/20,0.00,17.75,29.00,6.50,3.50
2014/01/21,0.00,14.00,21.00,7.00,5.01
2014/01/22,0.00,12.00,17.00,7.00,7.05
2014/01/23,0.20,14.50,22.00,7.00,3.17
2014/01/24,0.00,13.00,17.00,9.00,3.78
2014/01/25,0.00,13.50,16.00,11.00,2.30
2014/01/26,0.00,15.50,23.00,8.00,2.99
2014/01/27,0.00,18.00,27.00,9.00,4.96
2014/01/28,10.90,15.50,19.00,12.00,4.85
2014/01/29,5.50,11.00,11.00,11.00,1.92
2014/01/30,0.00,12.00,16.00,8.00,0.10
2014/01/31,0.00,15.00,22.00,8.00,1.78
2014/02/01,0.00,17.00,25.00,9.00,5.38
2014/02/02,0.00,18.50,27.00,10.00,5.10
2014/02/03,0.00,15.00,19.00,11.00,4.81
2014/02/04,0.00,18.00,26.00,10.00,2.60
2014/02/05,0.10,15.50,19.00,12.00,4.05
2014/02/06,5.90,15.50,18.00,13.00,2.52
2014/02/07,1.00,13.50,14.00,13.00,1.16
2014/02/08,0.00,11.00,13.00,9.00,1.47
2014/02/09,0.00,15.50,21.00,10.00,0.76
2014/02/10,0.00,16.00,23.00,9.00,4.74
2014/02/11,1.70,16.50,23.00,10.00,4.29
2014/02/12,1.40,14.00,16.00,12.00,3.21
2014/02/13,0.00,15.00,21.00,9.00,0.65
2014/02/14,0.00,18.00,25.00,11.00,4.30
2014/02/15,0.00,17.00,22.00,12.00,5.44
2014/02/16,0.00,16.00,23.00,9.00,5.02
2014/02/17,0.00,17.00,24.00,10.00,5.34
2014/02/18,0.00,17.00,22.00,12.00,6.30
2014/02/19,0.00,17.00,23.00,11.00,4.35
2014/02/20,0.00,20.50,28.00,13.00,4.95
2014/02/21,0.00,21.50,29.00,14.00,6.10
2014/02/22,0.00,17.50,23.00,12.00,5.33
2014/02/23,0.00,20.00,27.00,13.00,3.75
2014/02/24,0.50,19.00,23.00,15.00,5.32
2014/02/25,0.00,19.50,24.00,15.00,5.60
2014/02/26,5.70,20.50,27.00,14.00,5.37
2014/02/27,7.00,15.00,16.00,14.00,4.44
2014/02/28,0.00,17.50,21.00,14.00,0.66
2014/03/01,0.00,19.50,26.00,13.00,3.27
2014/03/02,0.00,20.50,27.00,14.00,-
2014/03/03,0.70,18.50,23.00,14.00,6.80
2014/03/04,1.00,15.50,17.00,14.00,3.75
2014/03/05,0.00,14.50,18.00,11.00,0.50
2014/03/06,2.90,16.00,20.00,12.00,3.51
2014/03/07,0.50,16.00,19.00,13.00,0.70
2014/03/08,0.00,18.50,25.00,12.00,3.44
2014/03/09,6.00,18.50,23.00,14.00,5.78
2014/03/10,0.00,16.00,19.00,13.00,3.50
2014/03/11,0.00,18.50,24.00,13.00,1.79
2014/03/12,3.90,19.50,26.00,13.00,5.55
2014/03/13,0.20,14.00,15.00,13.00,4.48
2014/03/14,0.00,16.75,25.50,8.00,2.00
2014/03/15,0.00,19.00,27.00,11.00,4.20
2014/03/16,4.50,21.50,29.00,14.00,7.38
2014/03/17,5.50,11.00,11.00,11.00,4.82
2014/03/18,0.00,15.50,24.00,7.00,0.40
2014/03/19,0.00,18.00,27.00,9.00,5.86
2014/03/20,2.00,18.00,22.00,14.00,5.65
2014/03/21,0.00,19.50,26.00,13.00,2.17
2014/03/22,0.00,20.50,28.00,13.00,3.43
2014/03/23,0.00,21.50,29.00,14.00,8.14
2014/03/24,0.00,20.00,24.00,16.00,6.43
2014/03/25,2.40,19.00,21.00,17.00,5.46
2014/03/26,1.80,17.00,19.00,15.00,1.62
2014/03/27,0.00,21.50,29.00,14.00,0.70
2014/03/28,1.80,23.00,31.00,15.00,6.74
2014/03/29,3.00,21.00,27.00,15.00,6.47
2014/03/30,14.20,18.00,20.00,16.00,5.07
2014/03/31,0.00,19.50,26.00,13.00,1.82
2014/04/01,0.00,22.00,28.00,16.00,5.20
2014/04/02,0.00,21.00,28.00,14.00,7.60
2014/04/03,0.90,22.00,28.00,16.00,5.93
2014/04/04,0.00,24.50,32.00,17.00,5.88
2014/04/05,0.00,21.00,25.00,17.00,7.31
2014/04/06,0.00,23.00,30.00,16.00,4.19
2014/04/07,0.20,21.50,27.00,16.00,8.40
2014/04/08,0.00,18.00,19.00,17.00,3.86
2014/04/09,0.00,14.50,20.00,9.00,3.02
2014/04/10,0.00,15.50,23.00,8.00,5.18
2014/04/11,0.00,16.50,25.00,8.00,5.18
2014/04/12,0.00,18.00,26.00,10.00,-
2014/04/13,0.00,20.50,29.00,12.00,5.95
2014/04/14,0.00,22.50,32.00,13.00,7.00
2014/04/15,1.40,17.00,17.00,17.00,7.90
2014/04/16,4.20,14.50,20.00,9.00,4.30
2014/04/17,0.00,17.50,24.00,11.00,1.51
2014/04/18,0.00,18.50,24.00,13.00,3.26
2014/04/19,0.10,18.25,21.50,15.00,4.46
2014/04/20,0.00,17.50,22.00,13.00,3.13
2014/04/21,0.00,18.50,24.00,13.00,4.87
2014/04/22,8.30,18.00,23.00,13.00,5.19
2014/04/23,0.00,21.50,27.00,16.00,4.23
2014/04/24,0.00,22.00,29.00,15.00,5.75
2014/04/25,0.00,21.50,28.00,15.00,6.28
2014/04/26,0.00,22.00,27.00,17.00,6.67
2014/04/27,10.30,24.50,31.00,18.00,6.25
2014/04/28,0.80,24.50,32.00,17.00,6.62
2014/04/29,0.00,25.00,32.00,18.00,5.86
2014/04/30,2.40,22.00,26.00,18.00,6.92
2014/05/01,5.80,16.50,17.00,16.00,5.97
2014/05/02,2.70,16.50,18.00,15.00,0.58
2014/05/03,5.30,14.50,15.00,14.00,0.55
2014/05/04,0.00,15.50,18.00,13.00,0.54
2014/05/05,0.00,17.50,24.00,11.00,0.54
2014/05/06,0.00,20.50,28.00,13.00,5.00
2014/05/07,0.00,22.00,29.00,15.00,7.20
2014/05/08,47.00,21.50,26.00,17.00,6.13
2014/05/09,14.50,22.00,27.00,17.00,6.17
2014/05/10,31.20,21.50,27.00,16.00,4.75
2014/05/11,8.60,22.50,28.00,17.00,-
2014/05/12,2.60,21.00,25.00,17.00,6.02
2014/05/13,29.30,21.00,24.00,18.00,3.04
2014/05/14,2.00,21.00,25.00,17.00,3.06
2014/05/15,0.00,18.00,19.00,17.00,3.04
2014/05/16,0.00,14.50,19.00,10.00,2.16
2014/05/17,0.00,16.50,22.00,11.00,3.38
2014/05/18,0.00,16.50,22.00,11.00,5.25
2014/05/19,0.00,17.50,23.00,12.00,5.43
2014/05/20,10.00,18.00,23.00,13.00,3.92
2014/05/21,26.50,19.00,24.00,14.00,3.85
2014/05/22,2.10,19.50,22.00,17.00,3.15
2014/05/23,1.40,20.00,24.00,16.00,1.17
2014/05/24,4.40,21.25,26.00,16.50,2.31
2014/05/25,0.00,19.00,22.00,16.00,3.32
2014/05/26,0.00,20.50,25.00,16.00,1.14
2014/05/27,23.30,20.50,24.00,17.00,3.93
2014/05/28,0.00,21.00,25.00,17.00,3.19
2014/05/29,13.00,23.00,29.00,17.00,2.86
2014/05/30,19.20,20.50,24.00,17.00,-
2014/05/31,17.90,17.00,23.00,11.00,-
2014/06/01,6.80,19.00,25.00,13.00,2.37
2014/06/02,22.50,19.00,24.00,14.00,5.76
2014/06/03,0.00,19.00,24.00,14.00,6.41
2014/06/04,0.00,21.00,26.00,16.00,3.10
2014/06/05,11.50,20.50,24.00,17.00,6.19
2014/06/06,38.30,21.50,25.00,18.00,2.53
2014/06/07,33.20,18.00,19.00,17.00,2.24
2014/06/08,20.00,19.50,23.00,16.00,0.54
2014/06/09,89.00,22.00,27.00,17.00,2.65
2014/06/10,10.20,21.00,24.00,18.00,5.00
2014/06/11,16.80,21.50,25.00,18.00,1.89
2014/06/12,0.00,22.50,27.00,18.00,3.78
2014/06/13,0.00,22.00,28.00,16.00,5.40
2014/06/14,0.00,20.00,26.00,14.00,0.22
2014/06/15,0.00,21.00,26.00,16.00,5.10
2014/06/16,2.00,18.50,20.00,17.00,7.23
2014/06/17,0.00,21.00,26.00,16.00,4.08
2014/06/18,0.00,20.00,24.00,16.00,4.87
2014/06/19,0.00,21.00,26.00,16.00,4.98
2014/06/20,0.00,20.50,25.00,16.00,5.82
2014/06/21,0.00,20.50,24.50,16.50,3.26
2014/06/22,7.00,21.50,27.00,16.00,4.73
2014/06/23,98.20,21.75,26.00,17.50,5.06
2014/06/24,27.10,22.00,27.00,17.00,5.55
2014/06/25,14.30,22.00,27.00,17.00,4.11
2014/06/26,0.30,20.50,24.00,17.00,4.41
2014/06/27,4.20,21.50,26.00,17.00,0.71
2014/06/28,0.90,21.50,26.00,17.00,4.58
2014/06/29,22.60,22.00,26.00,18.00,3.76
2014/06/30,2.10,19.00,22.00,16.00,4.15
2014/07/01,0.40,18.00,21.00,15.00,0.70
2014/07/02,35.10,19.75,24.00,15.50,1.63
2014/07/03,17.50,19.50,23.00,16.00,4.12
2014/07/04,16.80,19.00,22.00,16.00,2.64
2014/07/05,8.70,16.50,19.00,14.00,2.16
2014/07/06,19.60,17.50,21.00,14.00,1.81
2014/07/07,5.00,18.00,22.00,14.00,1.42
2014/07/08,0.00,19.50,24.00,15.00,2.58
2014/07/09,0.00,20.50,26.00,15.00,4.40
2014/07/10,0.00,20.00,24.00,16.00,5.60
2014/07/11,0.00,19.00,24.00,14.00,4.70
2014/07/12,31.00,18.00,22.00,14.00,5.20
2014/07/13,0.00,18.00,23.00,13.00,0.48
2014/07/14,0.00,18.50,23.00,14.00,4.42
2014/07/15,0.20,20.00,26.00,14.00,-
2014/07/16,18.20,20.50,26.00,15.00,6.23
2014/07/17,1.70,21.50,27.00,16.00,1.66
2014/07/18,0.10,23.00,29.00,17.00,4.07
2014/07/19,0.00,22.50,28.00,17.00,5.33
2014/07/20,0.00,21.00,27.00,15.00,5.24
2014/07/21,0.00,21.50,27.00,16.00,6.75
2014/07/22,0.00,21.00,26.00,16.00,6.61
2014/07/23,4.70,21.00,25.00,17.00,5.45
2014/07/24,0.00,19.00,23.00,15.00,5.04
2014/07/25,0.00,20.00,26.00,14.00,4.05
2014/07/26,0.00,19.00,24.00,14.00,5.67
2014/07/27,0.00,20.00,25.00,15.00,4.71
2014/07/28,10.30,19.50,25.00,14.00,5.01
2014/07/29,0.00,20.00,26.00,14.00,4.52
2014/07/30,0.00,20.50,26.00,15.00,5.78
2014/07/31,0.00,20.50,26.00,15.00,5.85
2014/08/01,0.00,20.50,27.00,14.00,7.15
2014/08/02,13.50,20.50,26.00,15.00,6.53
2014/08/03,2.80,19.50,25.00,14.00,4.83
2014/08/04,10.50,19.00,24.00,14.00,3.19
2014/08/05,0.00,20.00,26.00,14.00,3.97
2014/08/06,7.00,19.00,25.00,13.00,5.57
2014/08/07,28.80,21.50,27.00,16.00,3.89
2014/08/08,0.00,20.50,26.00,15.00,2.40
2014/08/09,0.00,21.00,26.00,16.00,5.54
2014/08/10,0.30,21.00,26.00,16.00,5.46
2014/08/11,0.00,21.00,26.00,16.00,-
2014/08/12,11.30,21.25,26.00,16.50,4.03
2014/08/13,12.00,21.00,27.00,15.00,5.33
2014/08/14,0.00,20.00,24.00,16.00,4.15
2014/08/15,0.00,20.75,25.00,16.50,5.04
2014/08/16,0.00,21.00,26.00,16.00,5.60
2014/08/17,3.70,19.00,23.00,15.00,4.62
2014/08/18,0.50,19.50,23.00,16.00,6.23
2014/08/19,0.00,21.00,26.00,16.00,2.14
2014/08/20,10.30,21.00,26.00,16.00,3.98
2014/08/21,0.00,20.00,25.00,15.00,5.05
2014/08/22,7.10,19.00,23.00,15.00,5.77
2014/08/23,35.80,19.25,24.00,14.50,1.96
2014/08/24,0.00,18.50,24.00,13.00,3.84
2014/08/25,2.60,19.00,24.00,14.00,5.06
2014/08/26,12.30,20.00,26.00,14.00,4.00
2014/08/27,2.50,19.50,25.00,14.00,-
2014/08/28,15.20,20.50,27.00,14.00,3.78
2014/08/29,9.30,21.00,27.00,15.00,5.22
2014/08/30,1.20,19.50,24.00,15.00,5.75
2014/08/31,1.60,20.00,24.00,16.00,3.07
2014/09/01,7.90,20.50,25.00,16.00,2.50
2014/09/02,1.20,18.50,21.00,16.00,2.80
2014/09/03,42.30,20.50,25.00,16.00,1.01
2014/09/04,0.00,21.50,27.00,16.00,2.12
2014/09/05,0.00,20.00,24.00,16.00,4.47
2014/09/06,10.60,18.50,23.00,14.00,-
2014/09/07,0.30,18.50,23.00,14.00,0.76
2014/09/08,11.90,19.00,22.00,16.00,1.45
2014/09/09,3.90,19.50,22.00,17.00,2.31
2014/09/10,0.00,20.50,26.00,15.00,2.09
2014/09/11,1.20,20.00,24.00,16.00,4.30
2014/09/12,35.00,21.50,27.00,16.00,3.95
2014/09/13,34.50,20.25,24.00,16.50,2.74
2014/09/14,11.20,19.50,22.00,17.00,1.33
2014/09/15,9.40,19.50,23.00,16.00,1.02
2014/09/16,4.00,19.00,22.00,16.00,2.30
2014/09/17,3.20,20.50,25.00,16.00,1.61
2014/09/18,0.00,20.50,24.00,17.00,3.67
2014/09/19,0.30,21.50,26.00,17.00,3.91
2014/09/20,19.80,20.50,24.00,17.00,2.02
2014/09/21,25.30,20.00,23.00,17.00,5.25
2014/09/22,3.50,20.00,23.00,17.00,2.58
2014/09/23,19.50,20.00,25.00,15.00,3.73
2014/09/24,5.50,19.00,23.00,15.00,4.45
2014/09/25,6.60,19.50,24.00,15.00,3.60
2014/09/26,8.60,19.50,24.00,15.00,2.30
2014/09/27,51.00,19.00,23.00,15.00,2.51
2014/09/28,1.80,20.50,26.00,15.00,1.48
2014/09/29,25.00,20.50,24.00,17.00,4.60
2014/09/30,9.30,20.00,24.00,16.00,2.51
2014/10/01,0.20,19.75,24.00,15.50,2.49
2014/10/02,0.00,21.00,26.00,16.00,4.65
2014/10/03,9.80,21.50,26.00,17.00,3.35
2014/10/04,1.90,21.00,26.00,16.00,5.60
2014/10/05,5.20,19.00,24.00,14.00,3.20
2014/10/06,1.70,19.00,24.00,14.00,2.15
2014/10/07,0.00,20.50,25.00,16.00,3.30
2014/10/08,5.30,20.50,24.00,17.00,6.12
2014/10/09,1.50,19.50,23.00,16.00,2.50
2014/10/10,0.00,19.00,24.00,14.00,3.71
2014/10/11,0.00,19.50,24.00,15.00,4.67
2014/10/12,0.00,19.00,23.00,15.00,3.49
2014/10/13,0.00,21.00,27.00,15.00,3.84
2014/10/14,5.00,19.50,23.00,16.00,4.19
2014/10/15,0.00,17.50,21.00,14.00,4.86
2014/10/16,0.00,18.00,22.00,14.00,2.96
2014/10/17,0.00,19.50,25.00,14.00,3.14
2014/10/18,28.50,18.00,21.00,15.00,2.91
2014/10/19,14.10,19.50,22.00,17.00,0.52
2014/10/20,2.90,18.00,21.00,15.00,0.84
2014/10/21,0.00,20.00,24.00,16.00,1.53
2014/10/22,0.00,20.50,24.00,17.00,3.22
2014/10/23,0.70,19.50,23.00,16.00,4.57
2014/10/24,0.00,19.50,25.00,14.00,2.21
2014/10/25,0.00,17.75,22.00,13.50,3.97
2014/10/26,0.00,17.00,20.00,14.00,3.76
2014/10/27,0.00,16.50,22.00,11.00,3.04
2014/10/28,0.00,15.50,22.00,9.00,5.25
2014/10/29,0.00,17.50,23.00,12.00,2.64
2014/10/30,0.00,18.00,22.00,14.00,2.98
2014/10/31,0.00,18.50,21.00,16.00,1.41
2014/11/01,4.80,15.50,18.00,13.00,5.68
2014/11/02,0.00,14.75,17.00,12.50,0.68
2014/11/03,3.30,15.00,19.00,11.00,2.87
2014/11/04,0.10,15.50,19.00,12.00,1.58
2014/11/05,0.00,16.50,21.00,12.00,3.05
2014/11/06,0.00,18.00,22.00,14.00,2.97
2014/11/07,1.80,17.00,19.00,15.00,2.55
2014/11/08,0.30,17.00,18.00,16.00,1.56
2014/11/09,0.20,17.00,19.00,15.00,1.01
2014/11/10,0.00,16.50,21.00,12.00,1.00
2014/11/11,0.20,20.00,27.00,13.00,3.35
2014/11/12,5.00,18.50,21.00,16.00,3.60
2014/11/13,0.00,16.00,17.00,15.00,1.55
2014/11/14,9.80,15.00,17.00,13.00,0.48
2014/11/15,6.30,17.00,20.00,14.00,0.30
2014/11/16,0.00,17.50,23.00,12.00,1.86
2014/11/17,8.20,17.50,21.00,14.00,3.40
2014/11/18,4.50,11.50,12.00,11.00,2.11
2014/11/19,0.60,14.00,17.00,11.00,0.33
2014/11/20,5.00,15.50,19.00,12.00,-
2014/11/21,2.50,15.00,17.00,13.00,1.87
2014/11/22,0.00,18.00,22.00,14.00,0.29
2014/11/23,0.00,20.50,27.00,14.00,3.11
2014/11/24,5.00,21.00,27.00,15.00,4.26
2014/11/25,13.10,16.50,17.00,16.00,3.69
2014/11/26,0.40,11.50,13.00,10.00,0.88
2014/11/27,0.00,9.50,16.00,3.00,1.48
2014/11/28,0.00,9.50,14.00,5.00,3.50
2014/11/29,0.70,14.75,18.50,11.00,1.92
2014/11/30,0.10,14.75,19.00,10.50,2.12
2014/12/01,0.00,15.25,19.00,11.50,3.56
2014/12/02,11.10,15.00,19.00,11.00,1.90
2014/12/03,0.00,15.00,19.00,11.00,2.45
2014/12/04,0.00,14.50,20.00,9.00,3.10
2014/12/05,0.00,16.50,22.00,11.00,3.16
2014/12/06,0.00,16.25,20.50,12.00,3.59
2014/12/07,3.20,15.00,19.00,11.00,2.94
2014/12/08,0.00,14.00,17.00,11.00,1.51
2014/12/09,4.40,13.00,17.00,9.00,1.31
2014/12/10,0.30,12.00,15.00,9.00,0.89
2014/12/11,1.60,13.00,17.00,9.00,1.47
2014/12/12,1.30,13.00,16.00,10.00,1.18
2014/12/13,2.10,14.50,17.00,12.00,0.85
2014/12/14,0.00,15.00,18.00,12.00,1.03
2014/12/15,0.00,16.50,22.00,11.00,1.82
2014/12/16,0.70,15.50,19.00,12.00,3.06
2014/12/17,0.20,15.50,18.00,13.00,2.02
2014/12/18,0.20,17.50,23.00,12.00,2.23
2014/12/19,0.40,17.25,23.50,11.00,2.75
2014/12/20,3.40,14.25,16.00,12.50,2.30
2014/12/21,0.40,15.50,18.00,13.00,0.14
2014/12/22,0.00,17.50,23.00,12.00,1.40
2014/12/23,10.30,20.00,26.00,14.00,-
2014/12/24,17.50,14.75,18.50,11.00,4.40
2014/12/25,0.50,12.00,15.50,8.50,0.39
2014/12/26,0.00,15.50,22.00,9.00,1.39
2014/12/27,0.00,16.75,24.00,9.50,3.08
2014/12/28,0.90,14.75,20.00,9.50,4.19
2014/12/29,0.00,14.00,17.00,11.00,1.43
2014/12/30,0.30,16.00,21.00,11.00,0.67
2014/12/31,0.00,16.50,21.00,12.00,2.08
2015/01/01,0.50,15.00,17.00,13.00,2.57
2015/01/02,0.00,16.50,21.00,12.00,1.42
2015/01/03,0.00,17.00,23.00,11.00,1.70
2015/01/04,1.70,16.00,20.00,12.00,3.83
2015/01/05,4.90,14.00,15.00,13.00,4.70
2015/01/06,22.80,13.50,15.00,12.00,0.25
2015/01/07,0.00,15.50,18.00,13.00,0.70
2015/01/08,0.00,14.50,16.00,13.00,0.75
2015/01/09,4.30,14.00,17.00,11.00,3.22
2015/01/10,2.90,13.50,16.00,11.00,0.67
2015/01/11,0.10,16.00,21.00,11.00,0.12
2015/01/12,0.00,15.50,21.00,10.00,3.64
2015/01/13,1.60,15.00,19.00,11.00,3.45
2015/01/14,0.30,15.50,19.00,12.00,0.45
2015/01/15,0.30,14.00,17.00,11.00,1.84
2015/01/16,0.90,11.50,12.00,11.00,0.50
2015/01/17,0.00,14.00,19.00,9.00,0.10
2015/01/18,0.00,13.50,17.00,10.00,0.50
2015/01/19,0.00,13.50,19.00,8.00,1.68
2015/01/20,0.00,15.50,22.00,9.00,3.45
2015/01/21,0.00,16.50,22.00,11.00,3.98
2015/01/22,0.00,16.00,20.00,12.00,3.90
2015/01/23,5.70,15.75,19.50,12.00,4.14
2015/01/24,11.50,9.75,10.50,9.00,0.55
2015/01/25,0.30,12.00,17.00,7.00,0.37
2015/01/26,0.00,12.25,17.00,7.50,4.03
2015/01/27,0.00,13.75,19.50,8.00,1.07
2015/01/28,0.00,12.00,17.00,7.00,3.22
2015/01/29,0.00,12.00,18.00,6.00,2.42
2015/01/30,0.50,13.00,19.00,7.00,3.45
2015/01/31,0.00,12.50,16.00,9.00,2.89
2015/02/01,0.00,15.50,23.00,8.00,1.64
2015/02/02,6.40,13.00,17.00,9.00,4.58
2015/02/03,0.80,13.50,15.00,12.00,1.60
2015/02/04,0.20,15.00,18.00,12.00,0.20
2015/02/05,0.00,14.00,16.00,12.00,1.20
2015/02/06,0.30,13.00,15.00,11.00,1.98
2015/02/07,0.00,13.00,17.00,9.00,2.68
2015/02/08,0.00,14.00,22.00,6.00,1.66
2015/02/09,0.00,15.50,23.00,8.00,4.84
2015/02/10,0.00,13.50,18.00,9.00,7.01
2015/02/11,0.00,14.00,21.00,7.00,3.48
2015/02/12,3.10,11.25,14.00,8.50,4.72
